1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
         71,20180106,,-999,-999,    3,   0.1,   4,    1.583,   0,  -999,   8.5,    -999,    5.0,   97.00,    6.6,    4.1,    3.8,eor
         71,20180107,,-999,-999,    3,   0.0,   0,    0.283,   0,  -999,   7.7,    -999,    3.7,   96.04,    6.3,    1.4,    0.3,eor
         71,20180108,,-999,-999,    3,   0.0,   0,    0.117,   0,  -999,   7.4,    -999,    3.3,   95.79,    4.6,    2.2,    1.7,eor
         71,20180109,,-999,-999,    3,   0.0,   0,    2.683,   0,  -999,   7.0,    -999,    4.3,   84.92,    8.9,    1.3,   -0.3,eor
         71,20180110,,-999,-999,    3,   0.0,   0,    3.467,   0,  -999,   6.5,    -999,    3.1,   86.71,    7.0,   -0.6,   -1.6,eor
         71,20180111,,-999,-999,    3,   0.0,   0,    4.050,   0,  -999,   6.5,    -999,    2.4,   89.33,    7.2,   -0.3,   -1.8,eor
         71,20180112,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   6.1,    -999,    0.7,   94.29,    2.0,   -0.2,   -0.1,eor
         71,20180113,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   5.5,    -999,    0.3,   87.71,    0.8,   -0.8,   -2.1,eor
         71,20180114,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   5.1,    -999,   -1.0,   88.96,   -0.2,   -2.9,   -4.4,eor
         71,20180115,,-999,-999,    3,   4.7,   4,    1.250,   0,  -999,   5.4,    -999,    0.0,   87.29,    4.1,   -3.6,   -5.6,eor
         71,20180116,,-999,-999,    3,  13.1,   4,    0.033,   0,  -999,   7.0,    -999,    3.2,   90.92,    5.6,    0.7,    0.2,eor
         71,20180117,,-999,-999,    3,   6.9,   4,    0.100,   0,  -999,   5.5,    -999,   -0.3,   92.42,    2.1,   -2.3,   -2.3,eor
         71,20180118,,-999,-999,    3,  10.9,   4,    0.650,  24,  -999,   6.7,    -999,    2.6,   90.08,    5.7,   -0.5,   -1.0,eor
         71,20180119,,-999,-999,    3,   2.9,   4,    4.883,   2,  -999,   5.8,    -999,    1.1,   88.54,    3.7,   -0.9,   -2.1,eor
         71,20180120,,-999,-999,    3,  12.2,   4,    0.017,   5,  -999,   5.9,    -999,    0.5,   92.08,    2.8,   -1.3,   -3.5,eor
         71,20180121,,-999,-999,    3,   4.4,   4,    1.017,   5,  -999,   5.5,    -999,   -0.4,   93.29,    1.4,   -1.9,   -5.1,eor
         71,20180122,,-999,-999,    3,  10.3,   4,    0.000,   3,  -999,   8.2,    -999,    4.6,   95.42,    7.3,   -1.0,   -1.4,eor
         71,20180123,,-999,-999,    3,   0.3,   4,    0.150,   0,  -999,   6.7,    -999,    3.1,   87.79,    5.0,    1.1,   -1.4,eor
         71,20180124,,-999,-999,    3,   0.0,   0,    5.550,   0,  -999,   7.2,    -999,    5.5,   80.83,   10.1,    1.8,    0.7,eor
         71,20180125,,-999,-999,    3,   0.0,   0,    1.950,   0,  -999,   6.9,    -999,    5.1,   79.54,   10.0,    0.1,   -1.2,eor
         71,20180126,,-999,-999,    3,   3.7,   4,    0.150,   0,  -999,   7.6,    -999,    5.4,   85.50,    8.7,    2.8,    0.9,eor
         71,20180127,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   7.7,    -999,    3.9,   95.63,    5.7,    2.7,    2.8,eor
         71,20180128,,-999,-999,    3,   0.2,   4,    1.533,   0,  -999,   7.4,    -999,    5.4,   82.04,    9.3,    1.6,   -1.6,eor
         71,20180129,,-999,-999,    3,   0.0,   0,    6.583,   0,  -999,   7.5,    -999,    4.3,   89.96,   10.6,   -1.2,   -2.4,eor
         71,20180130,,-999,-999,    3,   0.1,   4,    0.950,   0,  -999,   7.2,    -999,    5.3,   80.79,    7.5,    2.9,    0.6,eor
         71,20180131,,-999,-999,    3,   6.7,   4,    1.217,   0,  -999,   6.6,    -999,    4.7,   77.33,    7.7,    1.8,   -0.2,eor
         71,20180201,,-999,-999,    3,   0.8,   4,    0.117,   0,  -999,   5.8,    -999,    1.0,   86.96,    3.6,   -0.9,   -1.7,eor
         71,20180202,,-999,-999,    3,   0.0,   0,    3.733,   0,  -999,   4.7,    -999,   -0.9,   82.29,    1.9,   -4.5,   -7.3,eor
         71,20180203,,-999,-999,    3,   0.1,   4,    1.783,   0,  -999,   4.7,    -999,   -0.9,   81.58,    1.2,   -2.7,   -4.5,eor
         71,20180204,,-999,-999,    3,   0.0,   0,    2.333,   0,  -999,   4.5,    -999,   -1.7,   84.29,    2.0,   -4.7,   -7.0,eor
         71,20180205,,-999,-999,    3,   0.0,   0,    3.333,   0,  -999,   4.4,    -999,   -2.5,   87.13,   -0.5,   -5.3,   -7.3,eor
         71,20180206,,-999,-999,    3,   0.0,   0,    7.000,   0,  -999,   4.6,    -999,   -1.4,   85.13,    4.2,   -3.8,   -4.4,eor
         71,20180207,,-999,-999,    3,   2.3,   4,    0.000,   0,  -999,   4.8,    -999,   -2.7,   95.75,   -1.6,   -4.5,   -6.8,eor
         71,20180208,,-999,-999,    3,   0.1,   4,    2.717,   2,  -999,   5.0,    -999,   -2.1,   95.13,    1.6,   -3.6,   -4.7,eor
         71,20180209,,-999,-999,    3,   0.0,   0,    0.000,   2,  -999,   4.7,    -999,   -1.8,   88.83,   -0.3,   -2.8,   -2.7,eor
         71,20180210,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   4.8,    -999,   -1.3,   87.04,    0.1,   -2.2,   -2.9,eor
         71,20180211,,-999,-999,    3,   0.3,   4,    0.017,   0,  -999,   5.2,    -999,   -0.2,   84.79,    2.6,   -2.4,   -4.1,eor
         71,20180212,,-999,-999,    3,   0.7,   4,    2.250,   0,  -999,   4.6,    -999,   -2.8,   91.29,   -0.1,   -6.7,  -10.1,eor
         71,20180213,,-999,-999,    3,   0.0,   0,    9.550,   1,  -999,   3.2,    -999,   -5.2,   77.42,   -0.9,   -9.6,  -13.1,eor
         71,20180214,,-999,-999,    3,   0.0,   0,    9.350,   0,  -999,   3.1,    -999,   -5.1,   76.46,    1.3,  -11.0,  -14.0,eor
         71,20180215,,-999,-999,    3,   9.7,   4,    0.000,   0,  -999,   5.3,    -999,   -0.8,   88.13,    3.2,   -6.8,   -8.1,eor
         71,20180216,,-999,-999,    3,   0.6,   4,    0.833,   0,  -999,   7.0,    -999,    2.6,   94.17,    6.0,    1.0,   -0.6,eor
         71,20180217,,-999,-999,    3,  18.0,   4,    0.000,   0,  -999,   5.8,    -999,   -0.5,   98.38,    1.0,   -2.3,   -0.7,eor
         71,20180218,,-999,-999,    3,   0.0,   0,    1.167,  20,  -999,   4.9,    -999,   -2.0,   92.71,    2.2,   -3.3,   -0.6,eor
         71,20180219,,-999,-999,    3,   0.0,   0,    0.000,  18,  -999,   4.4,    -999,   -3.2,   92.08,   -1.7,   -4.2,   -1.2,eor
         71,20180220,,-999,-999,    3,   0.1,   4,    0.000,  17,  -999,   4.0,    -999,   -3.8,   86.38,   -2.5,   -4.7,   -1.9,eor
         71,20180221,,-999,-999,    3,   0.0,   0,    2.817,  15,  -999,   3.9,    -999,   -3.9,   85.25,   -0.6,   -6.4,   -5.4,eor
         71,20180222,,-999,-999,    3,   0.0,   0,    0.000,  13,  -999,   3.4,    -999,   -4.9,   81.08,   -3.7,   -6.6,   -4.5,eor
         71,20180223,,-999,-999,    3,   0.0,   0,    0.000,  13,  -999,   3.7,    -999,   -5.1,   87.13,   -3.7,   -6.3,   -1.7,eor
         71,20180224,,-999,-999,    3,   0.0,   0,    7.117,  13,  -999,   3.1,    -999,   -4.4,   71.79,   -1.4,   -7.9,   -9.7,eor
         71,20180225,,-999,-999,    3,   0.0,   0,   10.150,  12,  -999,   1.8,    -999,   -9.0,   59.42,   -5.4,  -12.0,  -13.9,eor
         71,20180226,,-999,-999,    3,   0.0,   0,    8.883,  12,  -999,   1.5,    -999,  -12.2,   64.00,   -9.4,  -14.3,  -15.6,eor
         71,20180227,,-999,-999,    3,   0.0,   0,    3.700,  12,  -999,   1.6,    -999,  -12.9,   72.83,   -9.7,  -16.8,  -16.4,eor
         71,20180228,,-999,-999,    3,   0.0,   0,    9.200,  12,  -999,   1.8,    -999,  -12.0,   72.00,   -8.6,  -15.4,  -17.2,eor
         71,20180301,,-999,-999,    3,   0.0,   0,    0.000,  11,  -999,   2.4,    -999,   -9.0,   76.50,   -5.4,  -12.3,  -13.5,eor
         71,20180302,,-999,-999,    3,   0.7,   4,    4.100,  10,  -999,   3.6,    -999,   -4.5,   80.88,    0.6,   -9.3,  -10.0,eor
         71,20180303,,-999,-999,    3,   0.4,   4,    1.650,   0,  -999,   5.1,    -999,   -0.9,   88.29,    3.1,   -7.0,   -7.0,eor
         71,20180304,,-999,-999,    3,   0.0,   0,    7.633,   0,  -999,   6.1,    -999,    3.0,   82.42,    7.9,   -3.5,   -6.3,eor
         71,20180305,,-999,-999,    3,   0.0,   0,    8.800,   0,  -999,   6.6,    -999,    3.9,   82.08,    8.1,   -0.4,   -2.3,eor
         71,20180306,,-999,-999,    3,   0.0,   0,    7.433,   0,  -999,   6.2,    -999,    3.1,   82.29,    9.1,   -2.1,   -3.9,eor
         71,20180307,,-999,-999,    3,   0.0,   0,    2.817,   0,  -999,   6.0,    -999,    3.1,   79.25,    5.9,   -0.7,   -2.7,eor
         71,20180308,,-999,-999,    3,   0.0,   0,    8.267,   0,  -999,   5.4,    -999,    4.1,   67.04,    8.0,   -0.2,   -2.7,eor
         71,20180309,,-999,-999,    3,   0.0,   0,    3.100,   0,  -999,   6.0,    -999,    7.6,   58.13,   12.0,    3.0,    0.9,eor
         71,20180310,,-999,-999,    3,   1.3,   4,    0.050,   0,  -999,   8.4,    -999,    8.0,   77.33,    9.8,    5.6,    4.5,eor
         71,20180311,,-999,-999,    3,   1.8,   4,    0.733,   0,  -999,   8.3,    -999,    8.0,   79.21,   14.3,    1.9,    1.0,eor
         71,20180312,,-999,-999,    3,   0.7,   4,    2.400,   0,  -999,   8.1,    -999,    7.6,   78.54,   10.3,    4.3,    3.1,eor
         71,20180313,,-999,-999,    3,   0.8,   4,    0.683,   0,  -999,   7.1,    -999,    4.4,   84.63,    6.5,    2.7,    1.4,eor
         71,20180314,,-999,-999,    3,   0.0,   0,    7.400,   0,  -999,   6.2,    -999,    4.6,   75.63,   10.2,    1.7,    0.4,eor
         71,20180315,,-999,-999,    3,   0.1,   4,    1.083,   0,  -999,   6.5,    -999,    4.0,   80.42,    7.9,    0.0,   -0.6,eor
         71,20180316,,-999,-999,    3,   0.0,   0,    3.400,   0,  -999,   6.7,    -999,    4.5,   80.46,    8.7,    0.0,   -2.6,eor
         71,20180317,,-999,-999,    3,   6.8,   4,    0.000,   0,  -999,   6.1,    -999,    0.4,   95.92,    4.6,   -3.6,   -3.4,eor
         71,20180318,,-999,-999,    3,   0.0,   0,    0.000,   7,  -999,   4.2,    -999,   -4.3,   94.29,   -2.8,   -5.3,   -3.9,eor
         71,20180319,,-999,-999,    3,   0.0,   0,    0.000,   6,  -999,   3.9,    -999,   -4.4,   89.13,   -2.8,   -5.6,   -5.0,eor
         71,20180320,,-999,-999,    3,   0.3,   4,    3.217,   5,  -999,   3.7,    -999,   -4.2,   83.00,    0.0,   -7.8,   -8.2,eor
         71,20180321,,-999,-999,    3,   0.0,   0,   11.150,   4,  -999,   3.3,    -999,   -2.5,   66.58,    1.6,   -6.0,   -9.0,eor
         71,20180322,,-999,-999,    3,   1.4,   4,    3.867,   0,  -999,   4.0,    -999,   -2.4,   76.96,    2.2,   -8.3,  -10.6,eor
         71,20180323,,-999,-999,    3,   0.4,   4,    0.617,   0,  -999,   6.0,    -999,    1.5,   88.58,    4.4,   -1.8,   -3.4,eor
         71,20180324,,-999,-999,    3,   0.0,   0,   11.817,   0,  -999,   4.9,    -999,    2.5,   69.79,    8.7,   -2.8,   -6.4,eor
         71,20180325,,-999,-999,    3,   0.0,   0,    9.700,   0,  -999,   5.3,    -999,    3.9,   69.00,   11.2,   -3.3,   -5.1,eor
         71,20180326,,-999,-999,    3,   0.2,   4,    2.750,   0,  -999,   5.8,    -999,    3.3,   75.29,    6.9,    0.0,   -2.9,eor
         71,20180327,,-999,-999,    3,   1.1,   4,    4.733,   0,  -999,   5.9,    -999,    4.0,   75.42,    8.4,   -0.1,   -1.6,eor
         71,20180328,,-999,-999,    3,   5.1,   4,    0.733,   0,  -999,   8.6,    -999,    6.8,   86.38,   10.0,    4.6,    3.9,eor
         71,20180329,,-999,-999,    3,   0.1,   4,    1.283,   0,  -999,   6.3,    -999,    3.4,   80.92,    6.5,    0.2,   -2.3,eor
         71,20180330,,-999,-999,    3,   4.7,   4,    7.100,   0,  -999,   6.5,    -999,    4.5,   80.25,   12.3,   -2.5,   -4.3,eor
         71,20180331,,-999,-999,    3,   1.3,   4,    3.000,   0,  -999,   6.3,    -999,    4.1,   77.83,    8.8,    0.6,   -2.7,eor
         71,20180401,,-999,-999,    3,   2.6,   4,    0.700,   0,  -999,   6.5,    -999,    2.7,   86.96,    5.2,    0.5,   -1.8,eor
         71,20180402,,-999,-999,    3,   0.0,   0,    6.983,   0,  -999,   5.5,    -999,    6.2,   62.71,   13.5,   -1.9,   -3.8,eor
         71,20180403,,-999,-999,    3,   0.0,   0,    8.500,   0,  -999,   6.8,    -999,   13.0,   46.46,   18.3,    7.9,    5.1,eor
         71,20180404,,-999,-999,    3,   1.9,   4,    5.967,   0,  -999,   7.8,    -999,    9.8,   67.92,   18.7,    6.0,    4.1,eor
         71,20180405,,-999,-999,    3,   2.5,   4,    4.700,   0,  -999,   7.4,    -999,    6.1,   78.83,   11.2,   -0.4,   -3.0,eor
         71,20180406,,-999,-999,    3,   0.0,   0,   12.400,   0,  -999,   6.3,    -999,    5.9,   69.92,   13.3,   -2.3,   -4.0,eor
         71,20180407,,-999,-999,    3,   0.0,   0,   12.317,   0,  -999,   6.7,    -999,   11.6,   56.21,   22.2,    0.8,   -1.1,eor
         71,20180408,,-999,-999,    3,   0.0,   0,   11.283,   0,  -999,   7.9,    -999,   14.1,   53.50,   22.0,    4.6,    2.9,eor
         71,20180409,,-999,-999,    3,   0.0,   0,    1.750,   0,  -999,   7.9,    -999,   12.2,   58.63,   18.4,    6.5,    5.0,eor
         71,20180410,,-999,-999,    3,   1.0,   4,    5.383,   0,  -999,   9.5,    -999,    9.6,   81.46,   18.0,    3.6,    1.3,eor
         71,20180411,,-999,-999,    3,   0.0,   0,    9.400,   0,  -999,   7.5,    -999,   10.0,   64.54,   16.2,    1.4,   -1.1,eor
         71,20180412,,-999,-999,    3,   0.0,   0,    8.767,   0,  -999,   6.7,    -999,   12.5,   48.08,   17.5,    7.1,    3.9,eor
         71,20180413,,-999,-999,    3,   5.4,   4,    6.733,   0,  -999,   7.9,    -999,    8.0,   73.96,   12.2,    4.1,    0.5,eor
         71,20180414,,-999,-999,    3,   0.0,   0,    9.583,   0,  -999,   7.9,    -999,   10.5,   66.00,   17.4,    2.6,    0.6,eor
         71,20180415,,-999,-999,    1,   7.1,   4,    6.517,   0,  -999,   9.4,    -999,   11.5,   69.96,   18.4,    5.4,    1.0,eor
         71,20180416,,-999,-999,    1,   0.4,   4,    2.583,   0,  -999,  11.0,    -999,   11.4,   83.33,   15.7,    8.9,    5.7,eor
         71,20180417,,-999,-999,    1,   0.0,   0,    8.283,   0,  -999,   9.0,    -999,   12.5,   64.58,   19.5,    5.6,    2.4,eor
         71,20180418,,-999,-999,    1,   0.0,   0,   12.517,   0,  -999,   8.0,    -999,   14.5,   52.46,   21.0,    6.0,    3.0,eor
         71,20180419,,-999,-999,    1,   0.0,   0,   12.683,   0,  -999,   8.0,    -999,   17.1,   41.96,   23.0,   10.9,    6.1,eor
         71,20180420,,-999,-999,    1,   0.0,   0,   12.650,   0,  -999,   9.0,    -999,   17.1,   49.75,   25.2,    8.0,    3.1,eor
         71,20180421,,-999,-999,    1,   0.0,   0,   12.567,   0,  -999,  10.1,    -999,   17.8,   52.92,   24.9,    9.6,    4.8,eor
         71,20180422,,-999,-999,    1,   0.0,   0,    8.833,   0,  -999,   9.6,    -999,   17.9,   49.67,   24.3,    9.5,    6.7,eor
         71,20180423,,-999,-999,    1,   1.4,   4,    4.367,   0,  -999,  11.4,    -999,   14.2,   71.63,   19.2,    9.5,    5.9,eor
         71,20180424,,-999,-999,    1,   0.0,   0,   10.417,   0,  -999,  10.4,    -999,   13.4,   70.33,   19.3,    6.8,    4.6,eor
         71,20180425,,-999,-999,    1,   1.2,   4,    9.300,   0,  -999,  10.3,    -999,   14.0,   66.04,   19.5,    8.0,    2.9,eor
         71,20180426,,-999,-999,    1,   0.0,   0,    6.650,   0,  -999,   7.6,    -999,    8.5,   69.25,   12.0,    5.4,    1.7,eor
         71,20180427,,-999,-999,    1,   0.1,   4,   12.700,   0,  -999,   7.1,    -999,   12.2,   52.54,   20.9,    3.1,   -0.4,eor
         71,20180428,,-999,-999,    1,   0.0,   0,    7.300,   0,  -999,   9.9,    -999,   13.3,   65.13,   20.7,    7.7,    2.4,eor
         71,20180429,,-999,-999,    1,   0.8,   4,   10.667,-999,  -999,   8.9,    -999,   16.9,   49.17,   24.1,    9.4,    5.2,eor
         71,20180430,,-999,-999,    1,   2.5,   4,    6.267,-999,  -999,   8.0,    -999,   10.3,   66.63,   16.1,    6.1,    4.5,eor
         71,20180501,,-999,-999,    1,   0.0,   4,    1.000,-999,  -999,   7.7,    -999,    8.0,   71.54,   11.8,    4.9,    2.2,eor
         71,20180502,,-999,-999,    1,   0.3,   4,    2.467,-999,  -999,   8.6,    -999,    8.8,   76.00,   14.3,    4.9,    3.2,eor
         71,20180503,,-999,-999,    1,   0.0,   0,    1.450,-999,  -999,   9.3,    -999,   10.5,   74.17,   15.2,    7.4,    7.0,eor
         71,20180504,,-999,-999,    1,   0.0,   0,    1.633,-999,  -999,  11.2,    -999,   13.5,   72.92,   18.5,    7.5,    5.0,eor
         71,20180505,,-999,-999,    1,   0.0,   0,    8.150,-999,  -999,  11.4,    -999,   15.5,   65.96,   21.7,    7.4,    5.4,eor
         71,20180506,,-999,-999,    1,   0.0,   0,   12.967,-999,  -999,  10.4,    -999,   16.8,   56.29,   22.7,   11.9,    8.5,eor
         71,20180507,,-999,-999,    1,   0.0,   0,   13.333,-999,  -999,   8.2,    -999,   16.1,   46.50,   21.9,    8.8,    4.6,eor
         71,20180508,,-999,-999,    1,   0.0,   0,   13.217,-999,  -999,   8.4,    -999,   16.8,   45.50,   23.1,   11.2,    6.8,eor
         71,20180509,,-999,-999,    1,   4.3,   4,    7.100,-999,  -999,   9.6,    -999,   15.1,   57.46,   21.1,    9.6,    5.6,eor
         71,20180510,,-999,-999,    1,   5.2,   4,    1.600,-999,  -999,  11.2,    -999,   10.1,   90.13,   15.2,    6.0,    3.4,eor
         71,20180511,,-999,-999,    1,   0.0,   0,   12.533,-999,  -999,  10.5,    -999,   11.8,   77.58,   18.0,    4.3,    1.8,eor
         71,20180512,,-999,-999,    1,   0.2,   4,   10.383,-999,  -999,  11.6,    -999,   15.9,   67.38,   22.6,    8.3,    6.9,eor
         71,20180513,,-999,-999,    1,   0.2,   4,    0.100,-999,  -999,  13.0,    -999,   12.4,   89.88,   15.3,    9.5,    7.6,eor
         71,20180514,,-999,-999,    1,   0.2,   4,    0.000,-999,  -999,  12.9,    -999,   11.0,   98.04,   13.6,    8.7,    8.9,eor
         73,20161111,,-999,-999,    3,   4.3,   4,    0.000,   0,  -999,   7.8,    -999,    4.0,   96.42,    5.7,    3.1,    1.8,eor
         73,20161112,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   6.4,    -999,    1.8,   91.29,    3.6,   -0.1,   -1.8,eor
         73,20161113,,-999,-999,    3,   0.0,   0,    0.250,   0,  -999,   4.9,    -999,    0.0,   79.96,    3.0,   -2.9,   -5.4,eor
         73,20161114,,-999,-999,    3,   0.0,   0,    8.100,   0,  -999,   4.5,    -999,   -0.9,   80.29,    3.9,   -4.7,   -7.1,eor
         73,20161115,,-999,-999,    3,   9.5,   4,    0.000,   0,  -999,   5.1,    -999,   -1.2,   91.75,    1.3,   -4.4,   -6.5,eor
         73,20161116,,-999,-999,    3,  -999,-999,    0.000,   0,  -999,  -999,    -999,    3.6,-999,    5.9,    0.5,    0.0,eor
         73,20161117,,-999,-999,    3,   1.0,   4,    0.183,   0,  -999,  10.3,    -999,    7.7,   97.46,   12.1,    2.5,    1.0,eor
         73,20161118,,-999,-999,    3,   0.4,   4,    0.950,   0,  -999,   9.0,    -999,    5.9,   96.33,    8.5,    2.6,    1.5,eor
         73,20161119,,-999,-999,    3,   3.9,   4,    0.000,   0,  -999,   8.8,    -999,    5.9,   94.92,    7.7,    3.3,    0.9,eor
         73,20161120,,-999,-999,    3,   0.0,   0,    6.850,   0,  -999,   7.5,    -999,    4.1,   91.88,   10.1,    0.6,   -2.1,eor
         73,20161121,,-999,-999,    3,   0.0,   0,    6.517,   0,  -999,   8.5,    -999,    7.4,   82.17,   13.7,    0.7,   -1.4,eor
         73,20161122,,-999,-999,    3,   0.0,   0,    2.433,   0,  -999,   9.2,    -999,    8.8,   81.08,   13.9,    2.9,    0.3,eor
         73,20161123,,-999,-999,    3,   0.0,   0,    7.617,   0,  -999,   8.5,    -999,    5.7,   91.88,    9.2,    0.8,   -0.8,eor
         73,20161124,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   8.7,    -999,    6.5,   89.29,    8.1,    3.9,    1.0,eor
         73,20161125,,-999,-999,    3,   0.0,   0,    0.567,   0,  -999,   8.6,    -999,    7.3,   84.25,    9.5,    4.9,    4.6,eor
         73,20161126,,-999,-999,    3,   0.2,   4,    0.000,   0,  -999,   8.8,    -999,    6.4,   91.25,    7.4,    5.6,    5.3,eor
         73,20161127,,-999,-999,    3,   1.0,   4,    1.050,   0,  -999,   7.7,    -999,    4.8,   89.08,    8.6,   -0.9,   -3.8,eor
         73,20161128,,-999,-999,    3,   0.0,   0,    6.950,   0,  -999,   4.3,    -999,   -1.2,   78.54,    3.4,   -5.5,   -7.6,eor
         73,20161129,,-999,-999,    3,   0.0,   0,    8.200,   0,  -999,   3.9,    -999,   -3.5,   83.00,    2.3,   -6.7,   -8.9,eor
         73,20161130,,-999,-999,    3,   0.0,   0,    5.483,   0,  -999,   4.2,    -999,   -3.4,   86.71,    0.5,   -7.4,   -9.6,eor
         73,20161201,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   5.2,    -999,    1.6,   76.08,    3.1,   -1.0,   -1.0,eor
         73,20161202,,-999,-999,    3,   0.6,   4,    0.017,   0,  -999,   6.2,    -999,    2.3,   85.96,    5.3,   -2.6,   -4.9,eor
         73,20161203,,-999,-999,    3,   0.0,   0,    6.967,   0,  -999,   4.6,    -999,   -2.3,   88.96,    3.8,   -6.5,   -8.7,eor
         73,20161204,,-999,-999,    3,   0.0,   0,    7.517,   0,  -999,   3.8,    -999,   -4.6,   87.33,    1.2,   -8.0,   -9.8,eor
         73,20161205,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   4.6,    -999,   -2.5,   89.67,   -1.3,   -5.6,   -8.0,eor
         73,20161206,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   4.8,    -999,   -2.0,   90.96,   -0.8,   -3.2,   -2.9,eor
         73,20161207,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   4.6,    -999,   -3.0,   94.71,   -2.0,   -3.8,   -3.3,eor
         73,20161208,,-999,-999,    3,   0.0,   0,    1.600,   0,  -999,   4.7,    -999,   -2.9,   94.67,   -0.7,   -3.7,   -5.0,eor
         73,20161209,,-999,-999,    3,   0.0,   0,    4.817,   0,  -999,   5.1,    -999,   -1.4,   89.75,    3.6,   -6.5,   -8.3,eor
         73,20161210,,-999,-999,    3,   0.0,   0,    7.017,   0,  -999,   5.8,    -999,    1.7,   85.21,    9.3,   -3.2,   -5.2,eor
         73,20161211,,-999,-999,    3,   4.2,   4,    1.000,   0,  -999,   6.0,    -999,    0.6,   92.00,    6.1,   -4.9,   -6.7,eor
         73,20161212,,-999,-999,    3,   0.3,   4,    0.000,   0,  -999,   7.5,    -999,    4.0,   91.54,    5.8,    1.4,    0.0,eor
         73,20161213,,-999,-999,    3,   0.9,   4,    0.000,   0,  -999,   6.5,    -999,    2.0,   92.88,    3.8,    0.1,   -2.2,eor
         73,20161214,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   6.9,    -999,    2.4,   94.08,    4.3,    1.2,    0.8,eor
         73,20161215,,-999,-999,    3,   0.0,   0,    1.100,   0,  -999,   6.4,    -999,    1.3,   94.54,    3.3,   -0.4,   -1.9,eor
         73,20161216,,-999,-999,    3,   0.0,   0,    5.550,   0,  -999,   4.7,    -999,   -1.1,   84.17,    2.5,   -4.6,   -6.7,eor
         73,20161217,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   4.8,    -999,   -2.1,   92.50,   -0.9,   -5.1,   -7.2,eor
         73,20161218,,-999,-999,    3,   0.1,   4,    0.000,   0,  -999,   5.4,    -999,   -0.8,   94.46,    0.4,   -2.1,   -1.8,eor
         73,20161219,,-999,-999,    3,   0.0,   0,    6.233,   0,  -999,   5.8,    -999,    0.8,   89.29,    4.1,   -1.7,   -3.9,eor
         73,20161220,,-999,-999,    3,   0.0,   0,    6.217,   0,  -999,   4.8,    -999,   -1.2,   86.21,    1.1,   -2.5,   -3.4,eor
         73,20161221,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   4.6,    -999,   -2.7,   92.21,   -1.9,   -3.6,   -3.2,eor
         73,20161222,,-999,-999,    3,   0.2,   4,    0.000,   0,  -999,   4.5,    -999,   -3.3,   94.50,   -2.3,   -4.0,   -3.5,eor
         73,20161223,,-999,-999,    3,   0.3,   4,    0.000,   0,  -999,   5.2,    -999,   -1.7,   96.21,   -0.3,   -3.7,   -3.3,eor
         73,20161224,,-999,-999,    3,   4.2,   4,    0.000,   0,  -999,   6.6,    -999,    1.5,   96.58,    4.5,   -0.6,   -0.5,eor
         73,20161225,,-999,-999,    3,   0.2,   4,    0.000,   0,  -999,   7.6,    -999,    5.8,   81.96,    7.9,    3.2,    1.3,eor
         73,20161226,,-999,-999,    3,   0.2,   4,    0.050,   0,  -999,   8.8,    -999,    6.8,   88.17,    9.2,    2.8,   -0.1,eor
         73,20161227,,-999,-999,    3,   0.1,   4,    0.000,   0,  -999,   5.9,    -999,    2.9,   78.04,    3.8,    0.9,   -2.1,eor
         73,20161228,,-999,-999,    3,   0.0,   0,    0.267,   0,  -999,   6.6,    -999,    3.9,   81.67,    5.6,    1.3,   -1.8,eor
         73,20161229,,-999,-999,    3,   0.0,   0,    5.050,   0,  -999,   5.6,    -999,    0.3,   89.38,    3.5,   -3.6,   -5.0,eor
         73,20161230,,-999,-999,    3,   0.0,   0,    6.750,   0,  -999,   4.3,    -999,   -3.4,   90.08,    1.7,   -6.4,   -8.0,eor
         73,20161231,,-999,-999,    3,   0.0,   0,    0.000,   0,  -999,   3.8,    -999,   -5.5,   94.33,   -4.5,   -6.8,   -5.8,eor
         73,20170101,,-999,-999,    3,   0.0,   0,    4.867,   0,  -999,   3.8,    -999,   -5.5,   92.21,   -1.7,   -8.3,   -7.8,eor
         73,20170102,,-999,-999,    3,   2.9,   4,    0.000,   0,  -999,   4.7,    -999,   -3.1,   95.25,   -0.7,   -6.4,   -5.7,eor
         73,20170103,,-999,-999,    3,   0.9,   4,    0.167,   5,  -999,   4.8,    -999,   -1.2,   86.33,    0.1,   -2.5,   -3.9,eor
         73,20170104,,-999,-999,    3,   1.4,   4,    0.000,   5,  -999,   5.4,    -999,    0.3,   85.58,    1.8,   -1.1,   -1.5,eor
